time;latitude;longitude;depth;mag;updated;magNst
2011-10-31T01:31:41.750Z;35.9;140.308;72.8;4.9;2014-11-07T01:46:12.752Z;17
2011-03-13T11:56:27.190Z;35.904;141.344;38.8;4.7;2014-11-07T01:44:05.708Z;37
2011-03-12T07:54:09.390Z;35.905;141.34;37.3;5.1;2014-11-07T01:44:01.663Z;178
2011-03-12T04:47:18.840Z;35.905;141.45;31.1;5.1;2014-11-07T01:44:00.979Z;159
2015-11-07T13:44:44.720Z;35.9067;139.9683;107.5;5;2016-11-10T21:59:00.907Z;
2011-05-20T08:53:05.160Z;35.908;139.933;81;4.7;2015-03-24T02:11:36.120Z;121
2011-06-03T01:33:26.480Z;35.909;140.155;56.5;4.8;2015-03-24T02:18:41.961Z;57
2011-03-14T20:04:35.590Z;35.91;140.88;47.1;4.6;2014-11-07T01:44:08.996Z;8
2011-03-11T09:37:04.610Z;35.912;141.601;5.8;5.5;2015-05-13T18:53:59.000Z;83
2012-02-24T04:10:33.400Z;35.915;140.094;65.4;4.6;2015-03-24T01:26:31.088Z;34
2016-11-20T21:59:26.990Z;35.9162;140.9682;18.66;5;2017-02-15T23:21:30.040Z;85
2011-04-20T18:25:07.340Z;35.917;140.001;76.2;4.6;2014-11-07T01:44:35.832Z;1
2011-03-30T20:00:24.090Z;35.918;141.06;32.8;4.5;2014-11-07T01:44:22.618Z;12
2013-11-09T22:37:50.410Z;35.9187;139.9684;64.31;5.6;2016-09-28T13:17:24.721Z;
2016-10-10T06:28:21.390Z;35.9189;139.8277;80.72;4.5;2017-01-07T00:20:48.040Z;13
2011-05-21T08:51:47.820Z;35.921;140.374;62.9;4.8;2014-11-07T01:44:53.146Z;23
2011-03-11T19:30:28.510Z;35.923;141.15;35;4.8;2014-11-07T01:43:58.999Z;6
2011-03-23T20:43:13.280Z;35.923;141.902;21.4;5.1;2014-11-07T01:44:18.844Z;
2014-06-28T07:11:50.120Z;35.9235;140.9747;39.11;4.8;2015-01-31T00:04:28.509Z;100
2010-07-04T06:03:04.060Z;35.925;140.364;80.1;4.6;2014-11-07T01:41:50.416Z;
2011-11-24T01:16:08.670Z;35.926;140.393;73.6;4.7;2014-11-07T01:46:24.410Z;5
2011-05-13T21:49:24.420Z;35.929;140.159;7;4.8;2014-11-07T01:44:50.747Z;70
2012-07-27T14:40:04.090Z;35.929;140.988;73.4;4.5;2015-03-24T02:13:29.753Z;8
2011-03-13T04:45:50.610Z;35.932;141.581;14.5;4.5;2014-11-07T01:44:04.678Z;18
2011-03-13T22:26:04.670Z;35.933;141.074;2.8;5;2014-11-07T01:44:07.142Z;27
2011-03-14T08:58:19.720Z;35.933;141.782;35;4.8;2014-11-07T01:44:08.056Z;46
2011-04-13T03:17:00.400Z;35.933;141.861;42.5;4.5;2014-11-07T01:44:32.381Z;7
2011-03-11T15:46:02.560Z;35.939;141.965;35;5;2014-11-07T01:43:57.959Z;42
2011-11-01T16:21:25.690Z;35.941;141.642;20.5;5;2014-11-07T01:46:15.884Z;
2011-03-11T15:28:02.370Z;35.942;141.596;35;4.5;2014-11-07T01:43:57.890Z;1
2011-05-02T16:11:33.930Z;35.942;141.763;4.4;4.7;2014-11-07T01:44:43.841Z;13
2011-06-11T06:18:54.440Z;35.943;140.978;12.2;4.5;2014-11-07T01:45:04.277Z;3
2011-03-12T10:00:27.220Z;35.944;141.772;35;5;2014-11-07T01:44:01.989Z;113
2012-06-28T06:17:26.000Z;35.948;140.407;38.8;4.6;2014-11-07T01:48:09.967Z;3
2004-10-06T14:40:39.920Z;35.95;139.332;64;5.8;2017-04-26T18:02:58.787Z;
2013-04-14T01:22:05.550Z;35.95;139.919;109.1;4.7;2015-01-28T18:55:27.159Z;148
2016-11-21T20:56:34.520Z;35.9509;138.9104;135.04;4.5;2017-02-15T23:21:32.040Z;27
2011-03-17T18:26:17.290Z;35.951;141.204;10.4;4.6;2014-11-07T01:44:12.718Z;2
2011-03-12T03:11:57.760Z;35.952;141.344;16.7;5.9;2015-05-13T18:53:59.000Z;
2008-10-25T06:01:37.700Z;35.953;141.624;24.7;5;2016-11-10T02:03:07.211Z;
2012-08-03T13:19:38.870Z;35.956;139.775;67.9;4.8;2015-03-24T01:43:24.939Z;16
2014-07-21T15:58:02.980Z;35.9561;137.8883;10;4.7;2014-10-17T21:12:13.000Z;9
2011-03-11T19:43:26.180Z;35.957;141.733;10;4.5;2014-11-07T01:43:59.040Z;4
2011-03-11T14:56:11.930Z;35.96;141.166;10.2;5.8;2015-05-13T18:53:59.000Z;252
2011-06-24T06:54:33.170Z;35.96;141.403;27.8;4.6;2014-11-07T01:45:09.660Z;4
2013-01-31T16:04:47.680Z;35.962;139.731;52.1;4.8;2015-04-12T06:56:22.711Z;105
2008-10-24T19:56:11.030Z;35.964;141.176;35.5;4.5;2014-11-07T01:37:32.112Z;
2011-03-12T07:20:58.850Z;35.964;141.333;24;4.9;2014-11-07T01:44:01.558Z;71
2011-03-16T13:38:53.750Z;35.964;141.586;46.2;4.9;2014-11-07T01:44:10.848Z;64
2011-03-30T08:52:42.180Z;35.965;141.09;35;4.5;2014-11-07T01:44:22.399Z;5
2011-03-11T14:53:59.730Z;35.966;141.899;9.3;5.3;2014-11-07T01:43:57.618Z;164
2011-03-12T06:27:56.530Z;35.967;141.808;30;4.5;2014-11-07T01:44:01.351Z;11
2011-05-20T22:10:54.030Z;35.967;141.897;23;4.8;2014-11-07T01:44:52.982Z;65
2017-03-17T13:00:26.190Z;35.9705;140.4773;56.39;4.5;2017-06-07T00:33:42.040Z;31
2013-11-03T05:25:15.340Z;35.9713;140.1213;76.63;5.1;2016-09-28T13:19:40.609Z;
2008-11-19T19:25:42.690Z;35.972;141.567;34.8;5;2016-11-10T02:04:26.580Z;
2011-03-11T15:10:26.350Z;35.973;141.138;35;4.8;2014-11-07T01:43:57.758Z;7
2011-11-04T02:59:15.830Z;35.973;141.449;19.1;4.8;2014-11-07T01:46:17.286Z;
2017-05-27T13:50:04.350Z;35.9757;135.5339;10;4.8;2017-08-10T01:34:04.040Z;36
2014-02-21T22:31:11.030Z;35.9775;140.5326;54.2;4.5;2014-05-07T00:03:05.000Z;64
2011-03-11T18:48:14.900Z;35.978;141.85;35;4.6;2014-11-07T01:43:58.814Z;3
2016-06-11T22:54:22.410Z;35.9783;139.9693;34.71;5;2016-09-14T21:10:38.766Z;241
2011-03-11T10:39:22.780Z;35.979;141.852;35;4.7;2014-11-07T01:43:56.300Z;4
2018-08-20T17:47:07.830Z;35.9798;139.9525;55.15;4.5;2018-11-01T17:50:52.040Z;10
2012-06-01T08:48:10.440Z;35.98;139.642;63.1;5.1;2015-03-24T01:42:38.371Z;277
2015-01-30T11:31:47.490Z;35.9804;140.2822;35;4.5;2015-05-18T00:32:25.959Z;19
2006-03-13T06:55:52.420Z;35.981;141.286;31.5;4.7;2014-11-07T01:28:31.267Z;
2011-03-11T19:52:46.170Z;35.981;141.587;4;4.9;2014-11-07T01:43:59.106Z;3
2016-12-25T19:52:42.180Z;35.9812;139.9356;53.9;4.7;2017-03-23T22:52:03.040Z;71
2005-02-15T19:46:35.880Z;35.982;139.678;46.2;5.5;2017-04-26T18:03:53.404Z;
2003-03-13T03:12:57.850Z;35.982;139.686;69.5;5.2;2016-11-09T22:04:13.455Z;
2011-03-13T17:50:07.450Z;35.99;141.662;41.2;4.7;2014-11-07T01:44:06.763Z;64
2016-07-19T22:25:32.210Z;35.9914;140.0323;39.28;5;2016-09-17T01:27:51.040Z;199
2008-05-08T05:26:31.790Z;35.994;139.808;35;4.5;2014-11-07T01:35:53.995Z;
2011-03-11T15:13:14.680Z;35.994;141.606;21;6.3;2015-05-13T18:53:59.000Z;
2011-03-15T02:17:14.720Z;35.994;141.808;30.5;4.7;2014-11-07T01:44:09.268Z;78
2012-10-31T06:50:02.600Z;35.994;141.921;58.8;4.5;2015-03-24T01:55:33.096Z;17
2015-05-25T05:28:08.100Z;35.995;139.6134;38.74;5.1;2016-09-28T14:31:33.332Z;23
2011-03-12T05:03:25.800Z;35.996;141.256;54.9;4.7;2014-11-07T01:44:01.041Z;34
2017-10-08T14:54:25.460Z;35.9965;140.2939;70.78;4.6;2018-01-09T02:14:51.040Z;23
2011-03-11T17:23:55.220Z;35.997;140.472;15.9;5;2014-11-07T01:43:58.417Z;120
2011-03-22T07:41:28.670Z;35.997;141.242;45.6;4.7;2014-11-07T01:44:17.325Z;55
2011-03-11T16:49:15.720Z;35.997;141.369;20;4.8;2014-11-07T01:43:58.266Z;27
2011-03-15T05:28:35.930Z;35.997;141.814;35;4.8;2014-11-07T01:44:09.335Z;9
2016-05-16T21:57:33.250Z;35.9975;139.9832;50.39;4.6;2016-07-22T19:39:09.040Z;44
2018-02-08T14:34:21.540Z;36.0018;139.2474;73.22;4.5;2018-05-03T22:15:04.040Z;79
2011-10-21T01:25:13.900Z;37.584;142;24.5;4.7;2014-11-07T01:46:08.382Z;110
2002-11-03T19:14:43.830Z;38.871;142;50.1;5.1;2016-11-09T23:52:32.172Z;
2008-04-19T09:36:13.110Z;36.946;136.032;311.1;4.6;2014-11-07T01:35:40.637Z;
2004-10-23T10:36:45.810Z;37.225;136.334;10;5.7;2017-04-26T18:03:06.267Z;
2011-08-21T22:05:45.750Z;37.06;136.369;65.5;4.7;2014-11-07T01:45:40.638Z;48
2007-03-25T22:16:38.510Z;37.097;136.453;10;5.1;2016-11-10T01:37:18.226Z;
2002-11-17T04:47:52.320Z;36.269;136.459;10;4.6;2014-11-07T01:17:08.692Z;26
2002-12-31T10:11:17.630Z;37.17;136.507;41.6;4.8;2014-11-07T01:17:26.987Z;18
2016-12-03T23:34:40.380Z;37.218;136.515;10;4.8;2017-03-03T07:06:01.040Z;94
2011-03-27T11:08:25.780Z;37.336;136.588;51.8;4.8;2014-11-07T01:44:21.095Z;97
2007-06-21T18:34:14.360Z;36.878;136.668;7.5;4.5;2014-11-07T01:32:44.648Z;
2004-01-23T09:01:31.290Z;37.264;136.69;64.3;5.3;2016-11-10T00:24:22.521Z;
2008-01-25T19:33:24.890Z;37.247;136.706;11.3;4.6;2015-03-24T00:54:01.898Z;
2003-10-12T04:16:40.140Z;37.273;136.707;33;4.6;2014-11-07T01:20:11.261Z;1
2007-03-25T00:56:31.040Z;37.229;136.724;9.9;4.7;2014-11-07T01:31:55.477Z;
2007-03-25T00:52:36.790Z;37.354;136.768;5;4.5;2014-11-07T01:31:55.473Z;
2012-03-28T05:13:59.940Z;36.116;136.773;10;4.6;2014-11-07T01:47:20.003Z;13
2011-03-17T12:54:52.640Z;36.757;136.79;29;5.8;2015-06-30T16:59:03.806Z;
2007-03-27T23:08:14.030Z;37.094;136.807;10;4.6;2014-11-07T01:31:57.000Z;
2011-04-03T12:57:41.410Z;37.276;136.828;59;4.9;2014-11-07T01:44:27.916Z;69
2012-10-30T10:10:46.310Z;36.122;136.996;35;4.5;2014-11-07T01:49:11.944Z;30
2012-01-19T13:56:20.940Z;36.28;137.166;37.6;4.5;2014-11-07T01:46:48.379Z;8
2014-12-24T23:06:05.470Z;37.2516;137.1808;10;5.2;2016-11-10T21:45:52.229Z;28
2016-11-27T12:50:16.580Z;37.379;137.266;9.17;4.6;2017-02-23T00:11:50.040Z;30
2015-03-18T19:06:53.250Z;36.2523;137.3101;257.86;4.5;2015-06-04T00:46:26.040Z;176
2008-05-07T18:39:34.550Z;36.121;137.353;15.3;4.6;2014-11-07T01:35:52.607Z;8
2011-10-05T10:06:13.770Z;36.49;137.384;13.1;5.2;2015-03-24T02:34:12.231Z;
2002-12-16T06:31:17.560Z;37.123;137.407;262.2;4.7;2014-11-07T01:17:22.037Z;1
2012-08-29T19:17:41.460Z;36.13;137.486;68.1;4.5;2014-11-07T01:48:39.453Z;1
2015-03-01T19:21:56.240Z;36.6669;137.5007;242.98;4.7;2015-05-19T00:29:28.040Z;43
2011-10-06T10:37:13.270Z;36.381;137.539;10;4.9;2014-11-07T01:46:04.522Z;
2011-03-11T14:19:04.060Z;36.209;137.584;8.6;4.8;2014-11-07T01:43:57.487Z;39
2014-05-03T07:20:23.400Z;36.2567;137.5918;10;4.5;2014-07-27T21:51:18.000Z;6
2011-06-09T10:38:34.540Z;36.478;137.593;15.7;5.4;2015-03-24T02:05:41.339Z;
2011-04-30T17:11:59.790Z;36.322;137.662;27.2;4.9;2014-11-07T01:44:39.647Z;100
2011-07-06T17:02:21.520Z;36.261;137.679;68.3;4.5;2014-11-07T01:45:17.499Z;3
2002-01-19T23:57:56.390Z;37.174;137.776;240.7;4.5;2014-11-07T01:14:42.974Z;15
2013-07-31T00:14:16.980Z;38.121;137.79;29.7;4.9;2014-11-07T01:51:21.681Z;253
2014-11-22T13:54:58.740Z;36.8175;137.8689;7.47;4.6;2015-02-18T03:30:53.040Z;6
2014-11-22T13:08:18.420Z;36.6408;137.8875;9;6.2;2017-10-11T20:59:50.901Z;
2011-06-29T23:21:35.500Z;36.153;137.896;10;4.7;2014-11-07T01:45:11.876Z;54
2003-09-30T03:22:56.990Z;37.823;137.901;33;5.1;2014-11-07T01:20:00.104Z;1
2011-03-17T16:00:39.090Z;36.643;137.9022;46.1;4.9;2014-11-07T01:44:12.608Z;121
2016-06-30T23:04:59.230Z;36.7601;137.9208;10.3;4.5;2016-08-31T03:08:24.040Z;147
2014-11-22T13:37:48.890Z;36.6804;137.9236;7.1;4.6;2015-02-18T03:30:53.040Z;6
2017-12-05T15:13:49.710Z;36.3969;137.9329;2.87;5.1;2018-02-28T02:32:26.040Z;20
2016-06-25T04:51:58.880Z;36.8031;137.9357;10;4.6;2016-08-31T03:08:15.040Z;104
2012-02-08T12:01:37.480Z;37.858;137.999;10;5.4;2015-03-24T02:04:19.803Z;
2014-12-21T16:17:06.740Z;36.5993;138.0163;19.95;4.6;2015-03-06T02:59:08.040Z;64
2016-06-27T04:36:19.620Z;37.5328;138.0311;10;4.9;2016-08-31T03:08:18.040Z;179
2014-11-24T21:26:57.220Z;36.7696;138.0384;8.58;4.5;2015-02-18T03:30:58.040Z;24
2016-06-27T04:35:20.190Z;37.5227;138.0795;9.28;4.6;2016-08-31T03:08:18.040Z;124
2011-03-18T07:28:23.370Z;36.777;138.094;26.3;4.9;2014-11-07T01:44:13.200Z;6
2011-04-11T08:16:50.910Z;37.791;138.162;10;5.8;2017-04-26T18:12:11.242Z;24
2002-10-26T10:43:24.850Z;37.078;138.182;34.7;4.6;2014-11-07T01:16:49.169Z;18
2003-12-22T12:07:49.850Z;37.869;138.245;33;4.8;2014-11-07T01:20:47.795Z;14
2009-09-22T11:40:43.560Z;37.559;138.279;67.2;4.5;2015-03-24T01:02:24.400Z;
2011-04-11T22:26:20.030Z;36.809;138.284;17.1;5.5;2017-04-26T18:12:11.840Z;
2011-11-26T00:05:49.660Z;37.619;138.292;54.3;4.5;2014-11-07T01:46:24.832Z;6
2011-03-11T19:31:56.250Z;36.943;138.3;12.4;5.7;2017-04-26T18:11:59.163Z;1
2005-11-03T16:01:55.240Z;37.361;138.313;24.4;4.5;2014-11-07T01:27:35.288Z;
2011-04-12T07:15:02.300Z;36.757;138.326;17.4;4.7;2014-11-07T01:44:32.052Z;53
2012-12-19T20:16:28.310Z;36.163;138.33;75.6;4.8;2014-11-07T01:49:37.936Z;24
2012-04-19T03:33:27.360Z;36.976;138.36;31.9;5.2;2015-03-24T01:58:34.302Z;275
2017-05-27T11:59:40.020Z;36.8252;138.3746;1.61;4.6;2017-08-10T01:34:04.040Z;39
2011-11-08T01:56:39.220Z;37.014;138.376;41.4;4.6;2014-11-07T01:46:19.127Z;3
2004-10-24T00:28:03.880Z;37.206;138.42;16.6;4.6;2014-11-07T01:23:48.418Z;
2004-10-23T09:24:58.540Z;37.218;138.431;10;4.7;2014-11-07T01:23:48.056Z;1
2007-07-16T01:13:22.370Z;37.535;138.446;12;6.6;2018-09-28T19:55:45.377Z;
2015-01-19T22:34:49.010Z;37.2051;138.4549;182.82;4.8;2015-04-20T16:05:36.040Z;161
2007-07-16T06:37:40.430Z;37.502;138.467;15.1;5.7;2017-04-13T22:21:13.246Z;
2011-04-14T11:24:32.810Z;37.062;138.473;25.4;4.5;2014-11-07T01:44:33.014Z;3
2011-04-11T23:24:25.430Z;36.577;138.481;35;4.5;2014-11-07T01:44:31.935Z;1
2011-03-12T00:28:45.770Z;36.722;138.488;56.2;4.5;2014-11-07T01:44:00.089Z;3
2001-01-02T10:53:23.280Z;37.218;138.535;33;4.9;2014-11-07T01:11:50.950Z;15
2007-07-24T21:52:07.830Z;37.482;138.541;47.5;4.9;2016-11-09T06:55:04.904Z;
2011-03-11T09:15:35.260Z;39.862;138.55;35;4.6;2014-11-07T01:43:55.917Z;5
2011-04-16T15:56:23.820Z;36.975;138.552;17;4.7;2014-11-07T01:44:34.278Z;80
2017-04-14T14:01:22.750Z;36.8616;138.5658;10;4.5;2017-07-05T18:10:00.040Z;17
2005-08-21T02:29:29.940Z;37.276;138.588;13.3;4.8;2017-04-26T18:04:40.922Z;
2004-06-25T21:42:25.590Z;39.975;138.592;38.5;4.8;2014-11-07T01:22:41.388Z;40
2018-05-25T12:13:42.320Z;36.9333;138.6062;10;4.9;2018-08-21T21:23:50.040Z;319
2011-03-12T21:01:11.220Z;37.239;138.608;23;4.5;2014-11-07T01:44:03.432Z;8
2001-01-04T04:18:21.430Z;36.981;138.629;21.4;5.3;2016-11-09T21:35:38.927Z;
2009-08-01T15:57:04.130Z;38.277;138.631;37.8;4.7;2014-11-07T01:39:25.698Z;
2011-03-11T23:11:56.790Z;37.266;138.633;45;4.5;2014-11-07T01:43:59.824Z;9
2007-03-26T05:46:35.600Z;37.225;138.64;10;4.5;2014-11-07T01:31:56.052Z;
2012-02-29T09:00:05.370Z;37.305;138.655;45;5.2;2015-03-24T01:54:51.111Z;116
2012-10-17T15:01:42.030Z;36.947;138.668;22.9;4.5;2014-11-07T01:49:06.548Z;5
2004-10-23T09:51:01.180Z;37.187;138.676;10;4.5;2014-11-07T01:23:48.123Z;1
2011-04-11T08:33:57.320Z;37.015;138.7;52.6;4.7;2014-11-07T01:44:31.374Z;18
2004-10-24T21:04:57.060Z;37.308;138.701;11;5.7;2017-04-26T18:03:07.391Z;
2011-06-23T08:22:48.920Z;37.217;138.709;35;4.7;2014-11-07T01:45:09.307Z;34
2004-10-23T09:53:52.840Z;37.322;138.715;10;4.5;2014-11-07T01:23:48.125Z;7
2012-10-01T20:20:58.060Z;36.892;138.721;24.2;4.9;2014-11-07T01:48:59.903Z;5
2015-05-03T14:30:16.780Z;36.1437;138.7217;144.95;4.9;2015-07-09T22:00:07.040Z;377
2004-10-23T14:34:45.960Z;37.286;138.732;14.5;5.2;2016-11-10T00:49:50.060Z;
2004-10-23T09:57:04.660Z;37.222;138.733;10;4.6;2014-11-07T01:23:48.132Z;2
2011-11-13T09:05:16.910Z;37.193;138.745;53.5;4.8;2014-11-07T01:46:20.867Z;22
2011-03-13T03:01:29.960Z;37.185;138.747;47.5;4.6;2015-03-24T02:38:37.903Z;60
2004-11-03T23:57:28.180Z;37.434;138.752;10;5.3;2017-04-26T18:03:11.756Z;
2005-06-20T04:03:13.420Z;37.206;138.77;15.9;4.9;2017-04-26T18:04:28.033Z;
2004-10-23T09:07:31.290Z;37.285;138.772;10;5.4;2014-11-07T01:23:47.981Z;
2011-05-18T07:23:55.670Z;37.226;138.779;35;4.6;2014-11-07T01:44:52.103Z;12
2013-10-01T16:08:24.680Z;36.9516;138.7799;104.3;4.5;2013-12-19T02:51:32.000Z;
2004-12-28T09:30:40.220Z;37.239;138.787;35.8;4.8;2016-11-10T00:56:36.797Z;
2004-11-15T00:39:34.980Z;37.333;138.802;18.9;4.5;2014-11-07T01:24:00.578Z;
2011-04-30T05:06:35.860Z;36.785;138.804;38.8;5.1;2014-11-07T01:44:39.366Z;
2011-04-10T16:34:02.950Z;36.417;138.8046;43.1;4.5;2014-11-07T01:44:31.012Z;14
2004-10-23T09:03:12.530Z;37.318;138.808;10.5;6.1;2017-04-26T18:03:03.958Z;
2011-03-14T18:35:36.730Z;37.357;138.808;1.8;4.6;2014-11-07T01:44:08.844Z;2
2011-04-07T15:14:51.450Z;37.295;138.811;35;4.5;2014-11-07T01:44:30.003Z;5
2007-01-08T09:59:39.540Z;37.169;138.815;46.2;4.5;2014-11-07T01:31:19.845Z;
2004-10-23T09:34:04.990Z;37.318;138.816;10;6.3;2017-04-26T18:03:05.103Z;
2014-04-07T20:07:56.930Z;37.3491;138.8183;13.1;4.7;2014-06-11T06:06:12.000Z;117
2004-11-09T18:43:08.400Z;37.368;138.825;10.3;5.1;2017-04-26T18:03:14.037Z;
2004-11-08T02:27:10.430Z;37.327;138.836;10;5;2016-11-10T00:51:20.639Z;
2011-05-11T19:20:54.540Z;36.103;138.852;131.6;4.7;2014-11-07T01:44:49.758Z;6
2011-05-13T23:35:52.860Z;37.396;138.862;35;6.1;2017-04-13T22:26:24.041Z;
2010-09-29T03:02:01.990Z;37.268;138.866;42.1;4.7;2015-03-24T02:41:25.140Z;
2005-01-18T12:50:34.000Z;37.331;138.867;20.7;4.5;2014-11-07T01:24:41.397Z;
2004-10-27T01:45:34.400Z;37.299;138.873;10;4.6;2014-11-07T01:23:49.614Z;1
2011-03-14T03:09:55.410Z;37.338;138.884;35;4.8;2014-11-07T01:44:07.540Z;30
2004-10-27T01:40:50.260Z;37.284;138.885;14.1;6;2017-04-26T18:03:10.016Z;
2004-11-08T02:32:16.960Z;37.391;138.896;10;4.9;2016-11-10T02:39:46.748Z;
2004-10-23T12:44:28.390Z;37.24;138.897;10.8;5.2;2016-11-10T00:49:49.548Z;
2005-10-17T16:15:20.070Z;40.625;138.911;44.8;5.1;2016-11-10T01:13:05.013Z;
2011-01-01T15:34:34.490Z;37.802;138.918;173;4.5;2014-11-07T01:43:19.583Z;7
2011-03-11T10:35:36.710Z;37.05;138.928;37.8;5.2;2014-11-07T01:43:56.278Z;52
2004-10-24T15:28:08.840Z;37.187;138.928;13.2;5.2;2016-11-10T00:49:57.167Z;
2004-10-23T09:47:01.890Z;37.175;138.942;10;4.5;2014-11-07T01:23:48.117Z;3
2011-10-10T02:45:57.860Z;37.547;138.961;46;5.6;2015-05-13T18:54:01.000Z;
2004-09-07T12:40:56.870Z;37.321;138.968;8.6;4.6;2014-11-07T01:23:26.974Z;2
2014-06-28T05:51:06.230Z;36.3694;138.9887;155.62;4.6;2015-01-30T04:11:12.419Z;81
2011-03-11T19:46:50.880Z;40.483;139.055;10;6.2;2015-05-13T18:53:59.000Z;
2005-10-17T16:13:46.290Z;40.638;139.059;35;5.3;2016-11-10T01:13:04.525Z;
2012-03-08T03:23:30.000Z;38.567;139.099;63.9;4.8;2014-11-07T01:47:12.540Z;169
2016-02-05T07:02:19.470Z;36.3763;139.1204;140.31;4.6;2016-04-19T01:33:18.040Z;32
2010-08-31T02:30:36.080Z;40.403;139.13;47.6;4.7;2015-03-24T02:37:10.840Z;
2011-03-11T20:08:31.560Z;40.576;139.13;12.2;4.9;2014-11-07T01:43:59.160Z;11
2018-06-17T06:27:22.160Z;36.5135;139.1346;11.23;4.6;2018-09-07T17:47:07.040Z;96
2004-11-05T17:53:21.400Z;37.338;139.148;10;5.1;2016-11-10T00:51:01.643Z;
2012-12-19T16:08:08.260Z;40.672;139.15;32;4.8;2014-11-07T01:49:37.835Z;5
2013-05-02T13:04:36.440Z;36.484;139.201;21.9;4.5;2015-01-30T17:05:05.473Z;25
2012-05-06T12:41:32.920Z;36.844;139.245;41.1;4.5;2014-11-07T01:47:45.321Z;7
2011-12-25T03:36:50.590Z;36.869;139.277;46.6;4.5;2014-11-07T01:46:37.215Z;41
2011-05-24T10:18:16.470Z;36.771;139.309;35;4.7;2014-11-07T01:44:54.710Z;32
2013-02-25T07:34:43.830Z;36.84;139.388;10;4.6;2014-11-07T01:50:11.660Z;35
2012-03-03T17:48:35.200Z;37.087;139.391;81.7;4.5;2014-11-07T01:47:10.399Z;29
2010-09-21T20:15:10.430Z;40.639;139.421;182.8;4.7;2014-11-07T01:42:29.977Z;
2014-11-11T10:25:51.110Z;36.8356;139.4274;118.61;4.6;2015-01-31T02:50:17.040Z;26
2014-09-03T07:24:21.920Z;36.8594;139.4288;29.71;5.2;2015-05-18T16:41:51.765Z;242
2014-09-03T20:34:38.450Z;36.7918;139.4332;10;4.7;2014-12-05T23:36:31.040Z;14
2002-02-25T13:14:01.900Z;36.37;139.481;83.6;4.6;2014-11-07T01:14:57.935Z;18
2011-03-13T00:32:57.240Z;36.008;139.51;24.2;5;2014-11-07T01:44:04.013Z;
2014-09-03T20:36:49.520Z;36.6765;139.5155;7.87;4.6;2014-12-05T23:36:31.040Z;6
2004-08-05T14:21:03.640Z;38.018;139.573;148.2;4.5;2014-11-07T01:23:09.259Z;3
2015-07-09T16:15:13.740Z;36.076;139.579;50.76;4.7;2015-10-09T20:19:09.040Z;130
2017-07-24T02:14:59.660Z;40.1002;139.586;7.09;4.6;2017-10-14T00:19:37.040Z;52
2008-04-04T10:01:52.350Z;36.062;139.592;63;4.9;2016-11-10T01:54:03.376Z;
2011-04-18T21:16:48.370Z;36.102;139.61;49.4;4.6;2014-11-07T01:44:35.170Z;21
2011-04-19T14:10:20.100Z;36.161;139.625;64.2;4.9;2015-03-24T01:44:41.467Z;
2011-08-17T00:23:16.580Z;36.022;139.638;88.9;4.6;2015-03-24T01:58:40.446Z;35
2003-01-09T04:14:19.570Z;36.378;139.653;33;5.2;2014-11-07T01:17:33.875Z;36
2010-11-05T10:14:04.400Z;36.021;139.656;64;4.5;2015-03-24T01:43:56.296Z;
2012-01-17T03:30:16.460Z;36.087;139.665;60.1;4.7;2015-03-24T01:43:11.063Z;102
2011-03-12T19:27:45.230Z;36.132;139.669;10;4.5;2014-11-07T01:44:03.294Z;7
2004-07-10T11:07:06.350Z;36.075;139.679;50.1;4.7;2014-11-07T01:22:52.783Z;
2001-05-30T23:59:18.470Z;36.137;139.68;56.9;4.7;2014-11-07T01:12:52.351Z;72
2011-03-11T18:45:26.510Z;36.129;139.695;16.2;5.1;2014-11-07T01:43:58.810Z;13
2009-10-12T09:42:20.320Z;37.467;139.695;10;4.7;2014-11-07T01:39:55.129Z;
2016-07-04T13:48:47.380Z;36.1262;139.7036;50.23;4.5;2016-09-02T21:36:37.040Z;24
2014-02-05T15:46:10.260Z;36.0251;139.716;91.78;4.8;2014-04-22T18:30:05.000Z;32
2012-07-12T04:54:48.040Z;36.076;139.727;60.4;4.5;2015-03-24T01:45:31.131Z;33
2018-07-29T00:58:48.300Z;36.9244;139.7469;10;4.5;2018-10-09T16:43:32.040Z;20
2011-03-29T22:23:32.570Z;36.028;139.747;40.7;4.6;2014-11-07T01:44:22.211Z;11
2003-04-07T19:17:27.390Z;36.008;139.762;75.8;4.5;2014-11-07T01:18:18.632Z;5
2011-02-26T17:18:59.690Z;36.13;139.763;6.6;4.9;2014-11-07T01:43:44.261Z;46
2011-03-20T07:56:30.510Z;36.205;139.766;31.7;5.2;2014-11-07T01:44:15.323Z;
2011-05-07T04:34:58.960Z;37.691;139.766;45.3;4.8;2014-11-07T01:44:46.560Z;164
2018-09-18T08:11:11.290Z;36.0211;139.7672;83.53;4.6;2018-11-27T15:51:58.040Z;104
2006-02-13T08:23:23.580Z;38.348;139.77;52.2;4.5;2014-11-07T01:28:18.208Z;
2011-03-12T12:01:23.280Z;36.014;139.773;35;4.7;2014-11-07T01:44:02.347Z;7
2011-10-16T09:46:05.380Z;36.085;139.778;35;4.8;2015-03-24T02:37:50.594Z;14
2018-11-26T23:33:50.630Z;36.0733;139.783;48.82;4.8;2018-11-27T16:44:22.223Z;19
2014-08-24T08:26:51.330Z;36.0113;139.7891;82.81;4.7;2015-04-12T04:29:56.636Z;73
